ticker,filed_date,fiscal_end,surprise,seasonal_change,source_accn,source_concept
DIS,2023-11-21,2023-09-30,0.1059604078589738,0.0004961596271992,0001744489-23-000171;0001744489-23-000216,NetIncomeLoss
COST,2023-12-20,2023-11-26,1.558222851000917,0.0030519647871085,0000909832-23-000065,NetIncomeLoss
BA,2024-01-31,2023-12-31,0.2544190783094034,0.0044594634046652,0000012927-23-000062;0000012927-24-000010,NetIncomeLoss
GOOGL,2024-01-31,2023-12-31,1.3963364539976098,0.0175525358357024,0001652044-23-000094;0001652044-24-000022,NetIncomeLoss
AAPL,2024-02-02,2023-12-30,1.2807031736719368,0.011083012271084,0000320193-24-000006,NetIncomeLoss
AMZN,2024-02-02,2023-12-31,0.8988095570614184,0.0196001166989356,0001018724-23-000018;0001018724-24-000008,NetIncomeLoss
DIS,2024-02-07,2023-12-30,0.7172991670153064,0.0031955666568911,0001744489-24-000081,NetIncomeLoss
CAT,2024-02-16,2023-12-31,1.7795321210538857,0.0139695459325986,0000018230-23-000056;0000018230-24-000009,NetIncomeLossAvailableToCommonStockholdersBasic
BAC,2024-02-20,2023-12-31,-2.628838521379165,-0.0012540285036779,0000070858-23-000272;0000070858-24-000122,NetIncomeLoss
GS,2024-02-23,2023-12-31,0.6927511244961649,0.000415449861537,0000886982-23-000011;0000886982-24-000006,NetIncomeLoss
CVX,2024-02-26,2023-12-31,-0.7833480890043248,-0.0156479329745596,0000093410-23-000088;0000093410-24-000013,NetIncomeLoss
COST,2024-03-13,2024-02-18,2.1205325919262212,0.0041765300122129,0000909832-24-000017,NetIncomeLoss
BA,2024-04-24,2024-03-31,0.0373085508968196,0.0005279438446209,0000012927-24-000025,NetIncomeLoss
GOOGL,2024-04-26,2024-03-31,1.6185860730441466,0.0211390695961703,0001652044-24-000053,NetIncomeLoss
BAC,2024-04-30,2024-03-31,-0.7519717366654148,-0.0004542118142111,0000070858-24-000156,NetIncomeLoss
AMZN,2024-05-01,2024-03-31,0.616742647583501,0.0136712312771555,0001018724-24-000083,NetIncomeLoss
CAT,2024-05-01,2024-03-31,1.460586817825282,0.0109026641668955,0000018230-24-000020,NetIncomeLossAvailableToCommonStockholdersBasic
CVX,2024-05-02,2024-03-31,-0.2018367844728845,-0.0041008824732181,0000093410-24-000021,NetIncomeLoss
AAPL,2024-05-03,2024-03-30,-0.2023595805769249,-0.0015530021250048,0000320193-24-000069,NetIncomeLoss
GS,2024-05-03,2024-03-31,0.6723928511764079,0.0005287204729045,0000886982-24-000016,NetIncomeLoss
DIS,2024-05-07,2024-03-30,-1.5920627532329668,-0.006616780277792,0001744489-24-000152,NetIncomeLoss
COST,2024-06-06,2024-05-12,3.2420588650209705,0.005580833738275,0000909832-24-000029,NetIncomeLoss
GOOGL,2024-07-24,2024-06-30,0.8357192860141419,0.0126600284495021,0001652044-24-000079,NetIncomeLoss
BAC,2024-07-30,2024-06-30,-0.2573513221690243,-0.0001568448825597,0000070858-24-000208,NetIncomeLoss
BA,2024-07-31,2024-06-30,-0.650246734649227,-0.0090386771300448,0000012927-24-000055,NetIncomeLoss
AAPL,2024-08-02,2024-06-29,0.6282829110245572,0.004725401975803,0000320193-24-000081,NetIncomeLoss
AMZN,2024-08-02,2024-06-30,0.6155432829120667,0.0121391158902559,0001018724-24-000130,NetIncomeLoss
GS,2024-08-02,2024-06-30,1.2373058725625758,0.0011050539129614,0000886982-24-000022,NetIncomeLoss
CAT,2024-08-07,2024-06-30,-0.3962271782171691,-0.0028919074589613,0000018230-24-000045,NetIncomeLossAvailableToCommonStockholdersBasic
CVX,2024-08-07,2024-06-30,-0.3144743550342178,-0.0060465615935912,0000093410-24-000040,NetIncomeLoss
DIS,2024-08-07,2024-06-29,3.287565789953211,0.0155785449912019,0001744489-24-000232,NetIncomeLoss
COST,2024-10-09,2024-09-01,1.3548640143093411,0.0027781357849665,0000909832-24-000029;0000909832-24-000049,NetIncomeLoss
BA,2024-10-23,2024-09-30,-2.2862061577330475,-0.0329278477795126,0000012927-24-000082,NetIncomeLoss
BAC,2024-10-29,2024-09-30,-0.5091589889334778,-0.000272539153438,0000070858-24-000280,NetIncomeLoss
GOOGL,2024-10-30,2024-09-30,1.0191357900890683,0.0153672379411805,0001652044-24-000118,NetIncomeLoss
AAPL,2024-11-01,2024-09-28,-3.099999530045878,-0.0225217820154529,0000320193-24-000081;0000320193-24-000123,NetIncomeLoss
AMZN,2024-11-01,2024-09-30,0.5614886701976991,0.0093204886542849,0001018724-24-000161,NetIncomeLoss
GS,2024-11-04,2024-09-30,0.5216078459525482,0.0005393268830146,0000886982-24-000025,NetIncomeLoss
CAT,2024-11-06,2024-09-30,-0.4764144588951634,-0.0038250669386714,0000018230-24-000053,NetIncomeLossAvailableToCommonStockholdersBasic
CVX,2024-11-07,2024-09-30,-0.5708415704034371,-0.0078655412911986,0000093410-24-000059,NetIncomeLoss
DIS,2024-11-14,2024-09-28,0.1340760048529681,0.0009988839001319,0001744489-24-000232;0001744489-24-000276,NetIncomeLoss
COST,2024-12-19,2024-11-24,1.3909907557646215,0.0028479546507508,0000909832-24-000079,NetIncomeLoss
AAPL,2025-01-31,2024-12-28,0.6375935457960362,0.007015708327884,0000320193-25-000008,NetIncomeLoss
BA,2025-02-03,2024-12-31,-1.443120760143971,-0.0245710302309369,0000012927-24-000082;0000012927-25-000015,NetIncomeLoss
DIS,2025-02-05,2024-12-28,0.4386600165649181,0.0032631974259817,0001744489-25-000067,NetIncomeLoss
GOOGL,2025-02-05,2024-12-31,0.96636935087934,0.0129903876905582,0001652044-24-000118;0001652044-25-000014,NetIncomeLoss
AMZN,2025-02-07,2024-12-31,0.9239897732183304,0.0150105457885657,0001018724-24-000161;0001018724-25-000004,NetIncomeLoss
CAT,2025-02-14,2024-12-31,0.1500983385375796,0.001310332254683,0000018230-24-000053;0000018230-25-000008,NetIncomeLossAvailableToCommonStockholdersBasic
CVX,2025-02-21,2024-12-31,0.40143863625952,0.0038141497170523,0000093410-24-000059;0000093410-25-000009,NetIncomeLoss
BAC,2025-02-25,2024-12-31,2.009733305976186,0.0010795583284966,0000070858-24-000280;0000070858-25-000139,NetIncomeLoss
GS,2025-02-27,2024-12-31,1.2734007898304462,0.0012547942328392,0000886982-24-000025;0000886982-25-000005,NetIncomeLoss
COST,2025-03-13,2025-02-16,0.3316346785127443,0.000614552605703,0000909832-25-000015,NetIncomeLoss
BA,2025-04-23,2025-03-31,0.12489072012971,0.0019553465308574,0000012927-25-000031,NetIncomeLoss
GOOGL,2025-04-25,2025-03-31,2.9699335494959533,0.0228830352522434,0001652044-25-000043,NetIncomeLoss
BAC,2025-04-30,2025-03-31,0.3116368333217504,0.0002155594514161,0000070858-25-000200,NetIncomeLoss
AAPL,2025-05-02,2025-03-29,0.3335250896720716,0.0034537621553408,0000320193-25-000057,NetIncomeLoss
AMZN,2025-05-02,2025-03-31,3.1916554719929686,0.0104095414578332,0001018724-25-000036,NetIncomeLoss
GS,2025-05-02,2025-03-31,0.4058655778560973,0.000343113191683,0000886982-25-000009,NetIncomeLoss
CAT,2025-05-07,2025-03-31,-1.3846472092734217,-0.0100383646762539,0000018230-25-000016,NetIncomeLossAvailableToCommonStockholdersBasic
DIS,2025-05-07,2025-03-29,2.251269671757088,0.0168255605541456,0001744489-25-000098,NetIncomeLoss
CVX,2025-05-08,2025-03-31,-0.8427719703738481,-0.00780430348249,0000093410-25-000019,NetIncomeLoss
COST,2025-06-05,2025-05-11,1.4394692030428533,0.0029410985400492,0000909832-25-000033,NetIncomeLoss
GOOGL,2025-07-24,2025-06-30,1.7378350196038037,0.0091165673743608,0001652044-25-000062,NetIncomeLoss
BA,2025-07-29,2025-06-30,0.348996231734242,0.0053378029912325,0000012927-25-000062,NetIncomeLoss
BAC,2025-07-31,2025-06-30,0.0930763891059424,6.364166314554878e-05,0000070858-25-000268,NetIncomeLoss
AAPL,2025-08-01,2025-06-28,0.5804484404975792,0.0059910405888474,0000320193-25-000073,NetIncomeLoss
AMZN,2025-08-01,2025-06-30,1.9132373083468144,0.0068589940923816,0001018724-25-000086,NetIncomeLoss
GS,2025-08-01,2025-06-30,0.4752050593773299,0.0003809504601937,0000886982-25-000022,NetIncomeLoss
CAT,2025-08-06,2025-06-30,-0.6029818271402551,-0.0055577082756711,0000018230-25-000040,NetIncomeLossAvailableToCommonStockholdersBasic
DIS,2025-08-06,2025-06-28,1.4504761408827866,0.0134325473521453,0001744489-25-000136,NetIncomeLoss
CVX,2025-08-07,2025-06-30,-0.9224241347146486,-0.0077505781038194,0000093410-25-000062,NetIncomeLoss
COST,2025-10-08,2025-08-31,2.2901807289071443,0.0033204062309498,0000909832-25-000033;0000909832-25-000101,NetIncomeLoss
BA,2025-10-29,2025-09-30,0.3511598355661719,0.0055524819527672,0001628280-25-047023,NetIncomeLoss
GOOGL,2025-10-30,2025-09-30,3.5435336099327333,0.0161761443811291,0001652044-25-000091,NetIncomeLoss
AAPL,2025-10-31,2025-09-27,3.3883080670435186,0.0354358216350583,0000320193-25-000073;0000320193-25-000079,NetIncomeLoss
AMZN,2025-10-31,2025-09-30,2.050594831027634,0.0080489503668667,0001018724-25-000123,NetIncomeLoss
BAC,2025-10-31,2025-09-30,0.6935603770760349,0.0004621419648407,0000070858-25-000405,NetIncomeLoss
GS,2025-10-31,2025-09-30,1.0725449658167552,0.0006128379596699,0000886982-25-001411,NetIncomeLoss
CAT,2025-11-03,2025-09-30,-0.2018668857833335,-0.0017498559569791,0000018230-25-000048,NetIncomeLossAvailableToCommonStockholdersBasic
CVX,2025-11-06,2025-09-30,-0.4337287569219226,-0.0029035133123635,0000093410-25-000108,NetIncomeLoss
DIS,2025-11-13,2025-09-27,0.5141182046256413,0.004318681207408,0001744489-25-000136;0001744489-25-000155,NetIncomeLoss
COST,2025-12-17,2025-11-23,1.7526038085143416,0.0024519869549462,0000909832-25-000169,NetIncomeLoss
